gap_duration,contrast,n_flashes,response,rt,subject
42,0.5,2,1,0.720703125,3
0,0.5,1,0,1.373046875,3
0,0.5,1,0,0.517578125,3
0,0.5,1,0,0.537109375,3
0,1,1,0,0.58203125,3
42,0.5,2,1,0.576171875,3
14,0.5,2,1,1.421875,3
0,0.5,1,0,0.66796875,3
0,1,1,0,0.8359375,3
0,0.5,1,0,1.005859375,3
7,1,2,0,0.626953125,3
0,1,1,0,0.57421875,3
49,0.5,2,1,0.693359375,3
0,1,1,0,0.681640625,3
49,0.5,2,1,0.77734375,3
0,1,1,0,0.62109375,3
14,1,2,1,0.859375,3
42,1,2,1,0.666015625,3
0,1,1,0,0.806640625,3
49,0.5,2,1,0.677734375,3
0,1,1,0,0.765625,3
14,1,2,1,1.009765625,3
14,0.5,2,1,0.82421875,3
42,1,2,1,0.6171875,3
49,1,2,1,0.54296875,3
0,1,1,0,0.9453125,3
0,0.5,1,0,0.615234375,3
56,0.5,2,1,0.625,3
49,1,2,1,0.6484375,3
0,1,1,0,0.81640625,3
49,0.5,2,1,0.587890625,3
0,0.5,1,0,0.5859375,3
0,0.5,1,0,1.3203125,3
7,1,2,0,0.65625,3
0,0.5,1,0,0.4609375,3
7,0.5,2,0,0.701171875,3
14,0.5,2,0,0.8046875,3
7,0.5,2,0,0.818359375,3
35,1,2,1,0.509765625,3
35,1,2,1,0.529296875,3
0,0.5,1,0,1.173828125,3
35,0.5,2,1,0.5546875,3
42,0.5,2,1,0.876953125,3
35,1,2,1,0.650390625,3
0,0.5,1,0,1.13671875,3
21,0.5,2,1,2.0859375,3
35,1,2,1,1.39453125,3
35,1,2,1,0.619140625,3
49,0.5,2,1,0.583984375,3
42,0.5,2,1,0.642578125,3
0,0.5,1,0,1.07421875,3
0,1,1,0,0.724609375,3
49,1,2,1,1.267578125,3
0,1,1,0,0.662109375,3
0,0.5,1,0,0.509765625,3
35,0.5,2,1,0.634765625,3
0,0.5,1,0,0.75,3
42,0.5,2,1,0.966796875,3
35,0.5,2,1,0.9140625,3
28,1,2,1,0.623046875,3
0,1,1,1,1.171875,3
0,1,1,0,0.56640625,3
0,1,1,0,0.564453125,3
35,0.5,2,1,0.744140625,3
0,1,1,0,0.65625,3
0,0.5,1,0,0.685546875,3
28,0.5,2,1,1.15234375,3
49,0.5,2,1,0.587890625,3
35,0.5,2,1,0.94921875,3
0,0.5,1,0,0.650390625,3
7,1,2,0,0.6171875,3
0,0.5,1,0,0.49609375,3
0,0.5,1,0,0.69921875,3
0,1,1,0,0.72265625,3
7,1,2,0,0.537109375,3
21,0.5,2,1,0.55078125,3
0,0.5,1,0,0.744140625,3
56,1,2,1,0.599609375,3
0,0.5,1,0,0.814453125,3
0,0.5,1,0,1.90234375,3
14,0.5,2,0,0.732421875,3
0,1,1,0,0.763671875,3
56,1,2,1,0.58203125,3
0,0.5,1,0,0.888671875,3
21,1,2,1,0.791015625,3
0,0.5,1,0,0.794921875,3
21,0.5,2,1,0.509765625,3
28,0.5,2,1,0.86328125,3
0,1,1,0,0.806640625,3
56,1,2,1,0.599609375,3
0,0.5,1,0,0.8125,3
0,1,1,0,0.662109375,3
0,0.5,1,0,0.541015625,3
0,1,1,0,0.71875,3
0,0.5,1,0,0.58203125,3
21,1,2,0,0.626953125,3
21,0.5,2,1,0.765625,3
14,0.5,2,0,0.61328125,3
0,0.5,1,0,0.78515625,3
7,1,2,0,0.671875,3
0,1,1,0,0.796875,3
21,1,2,1,1.140625,3
0,0.5,1,0,0.58984375,3
56,0.5,2,1,0.564453125,3
56,0.5,2,1,1.1015625,3
0,1,1,0,0.560546875,3
0,0.5,1,0,0.57421875,3
0,0.5,1,0,0.6484375,3
0,0.5,1,0,0.560546875,3
0,1,1,0,0.55078125,3
0,0.5,1,0,0.404296875,3
49,0.5,2,1,0.802734375,3
0,0.5,1,0,0.693359375,3
0,1,1,0,0.498046875,3
0,1,1,0,0.763671875,3
42,0.5,2,1,0.517578125,3
0,0.5,1,0,1.9765625,3
56,1,2,1,0.59375,3
0,1,1,0,0.568359375,3
0,0.5,1,0,0.7734375,3
42,1,2,1,0.607421875,3
14,0.5,2,0,1.41015625,3
21,1,2,1,0.720703125,3
0,0.5,1,0,0.755859375,3
0,0.5,1,0,0.744140625,3
0,0.5,1,0,0.58203125,3
0,1,1,0,0.71484375,3
49,0.5,2,1,0.583984375,3
14,1,2,0,1.154296875,3
7,1,2,0,0.5625,3
28,1,2,1,0.50390625,3
0,1,1,0,0.58984375,3
0,1,1,1,0.962890625,3
21,1,2,1,0.556640625,3
0,1,1,0,0.84765625,3
0,1,1,0,0.74609375,3
0,0.5,1,0,0.751953125,3
0,1,1,0,0.748046875,3
0,0.5,1,0,0.619140625,3
0,1,1,0,0.72265625,3
7,0.5,2,0,0.712890625,3
0,0.5,1,0,0.876953125,3
0,1,1,0,0.720703125,3
0,1,1,0,0.392578125,3
28,1,2,1,0.4375,3
42,0.5,2,1,0.677734375,3
49,1,2,1,0.763671875,3
14,0.5,2,1,0.494140625,3
35,0.5,2,1,0.595703125,3
28,1,2,1,0.48828125,3
0,1,1,0,1.00390625,3
0,1,1,0,0.65625,3
0,1,1,0,0.7734375,3
42,1,2,1,0.716796875,3
0,0.5,1,0,0.673828125,3
0,1,1,0,0.75,3
21,0.5,2,1,0.482421875,3
0,0.5,1,0,1.5,3
0,1,1,0,1.78515625,3
49,1,2,1,0.408203125,3
21,1,2,1,0.736328125,3
0,1,1,1,1.501953125,3
0,0.5,1,0,1.609375,3
0,1,1,0,0.62890625,3
0,0.5,1,0,0.73828125,3
49,1,2,1,0.607421875,3
0,1,1,0,0.8359375,3
0,1,1,0,0.69140625,3
14,1,2,1,1.298828125,3
56,0.5,2,1,0.51953125,3
0,0.5,1,0,0.525390625,3
0,1,1,0,0.689453125,3
28,1,2,1,0.78125,3
35,0.5,2,1,0.5390625,3
0,1,1,0,0.70703125,3
14,0.5,2,1,2.32421875,3
21,0.5,2,1,1.025390625,3
0,0.5,1,0,0.80859375,3
0,0.5,1,0,0.705078125,3
42,1,2,1,0.45703125,3
0,1,1,0,0.673828125,3
7,1,2,0,0.6015625,3
0,0.5,1,0,0.65625,3
28,1,2,1,0.671875,3
0,1,1,0,0.958984375,3
7,0.5,2,0,0.90234375,3
35,1,2,1,0.634765625,3
7,0.5,2,0,0.9609375,3
0,1,1,0,0.755859375,3
56,1,2,1,0.447265625,3
0,0.5,1,0,0.4453125,3
7,1,2,0,0.7421875,3
14,0.5,2,1,1.37890625,3
21,1,2,1,0.55078125,3
0,1,1,0,0.568359375,3
0,1,1,0,0.5390625,3
0,0.5,1,0,0.548828125,3
7,0.5,2,0,0.490234375,3
42,0.5,2,1,0.65234375,3
0,1,1,0,0.822265625,3
14,1,2,1,1.048828125,3
35,1,2,1,0.734375,3
0,0.5,1,1,2.111328125,3
56,1,2,1,0.541015625,3
0,1,1,0,1.205078125,3
0,0.5,1,0,0.7109375,3
28,0.5,2,1,0.603515625,3
56,0.5,2,1,0.900390625,3
0,0.5,1,1,1.763671875,3
21,0.5,2,1,0.77734375,3
56,0.5,2,0,2.39453125,3
0,0.5,1,0,0.619140625,3
0,0.5,1,0,0.890625,3
56,0.5,2,1,1.40625,3
0,0.5,1,0,1.310546875,3
35,1,2,1,0.451171875,3
14,1,2,0,1.6171875,3
28,0.5,2,1,1.052734375,3
7,0.5,2,0,0.83203125,3
28,1,2,1,0.65234375,3
7,0.5,2,0,1.01171875,3
0,0.5,1,0,1.041015625,3
42,0.5,2,1,0.5859375,3
0,0.5,1,0,0.708984375,3
0,1,1,1,1.005859375,3
49,0.5,2,1,0.97265625,3
21,1,2,1,0.787109375,3
7,1,2,0,0.806640625,3
0,1,1,0,0.8828125,3
0,0.5,1,0,0.564453125,3
0,1,1,0,0.595703125,3
21,0.5,2,1,0.51171875,3
0,0.5,1,0,0.833984375,3
0,0.5,1,0,0.888671875,3
28,1,2,1,0.53125,3
0,1,1,0,1.22265625,3
0,1,1,0,0.65234375,3
0,1,1,0,0.966796875,3
0,0.5,1,0,1.21875,3
0,0.5,1,0,0.765625,3
0,1,1,0,0.76171875,3
0,0.5,1,0,0.62890625,3
0,1,1,0,0.5703125,3
0,1,1,1,1.2734375,3
0,1,1,0,0.6796875,3
21,0.5,2,1,0.955078125,3
0,0.5,1,0,0.5703125,3
0,1,1,0,0.775390625,3
0,1,1,0,0.86328125,3
0,0.5,1,0,0.60546875,3
56,0.5,2,1,0.646484375,3
0,0.5,1,0,0.951171875,3
56,0.5,2,1,0.509765625,3
42,1,2,1,0.607421875,3
7,0.5,2,0,0.6171875,3
0,1,1,0,0.78125,3
0,0.5,1,0,0.7265625,3
14,1,2,0,0.564453125,3
56,0.5,2,1,0.880859375,3
7,1,2,0,0.81640625,3
21,1,2,1,0.7421875,3
0,0.5,1,0,0.60546875,3
0,1,1,0,0.896484375,3
0,1,1,0,0.853515625,3
0,0.5,1,0,0.986328125,3
42,0.5,2,1,0.576171875,3
0,0.5,1,0,0.462890625,3
0,0.5,1,0,1.025390625,3
28,1,2,1,0.478515625,3
0,1,1,0,0.71484375,3
0,1,1,1,0.8203125,3
14,0.5,2,1,1.0703125,3
21,0.5,2,1,0.48046875,3
0,0.5,1,0,0.638671875,3
0,0.5,1,0,0.564453125,3
0,0.5,1,0,0.72265625,3
42,1,2,1,0.736328125,3
0,1,1,0,0.958984375,3
0,1,1,0,0.697265625,3
0,1,1,0,0.802734375,3
0,1,1,0,0.462890625,3
28,0.5,2,0,0.626953125,3
7,0.5,2,0,0.482421875,3
56,1,2,1,0.8515625,4
42,1,2,1,1.154296875,4
7,0.5,2,0,0.810546875,4
0,1,1,0,0.966796875,4
0,0.5,1,0,0.673828125,4
0,1,1,0,0.6171875,4
0,0.5,1,0,0.568359375,4
0,1,1,0,0.673828125,4
14,1,2,0,1.193359375,4
0,0.5,1,0,0.490234375,4
0,1,1,0,0.6484375,4
49,0.5,2,1,0.54296875,4
42,1,2,1,0.791015625,4
0,1,1,0,0.634765625,4
14,1,2,1,0.68359375,4
0,1,1,0,0.55859375,4
56,1,2,1,0.5703125,4
0,1,1,0,0.697265625,4
0,0.5,1,0,0.546875,4
35,0.5,2,1,0.689453125,4
28,1,2,1,0.537109375,4
28,0.5,2,1,0.5234375,4
42,0.5,2,1,0.740234375,4
0,0.5,1,0,0.515625,4
49,1,2,1,0.6484375,4
14,1,2,1,0.974609375,4
56,1,2,1,0.81640625,4
21,1,2,1,0.53125,4
7,1,2,0,0.541015625,4
0,1,1,0,0.66796875,4
0,0.5,1,0,0.587890625,4
28,0.5,2,1,0.751953125,4
56,0.5,2,1,0.53125,4
21,1,2,1,0.921875,4
7,1,2,0,0.607421875,4
0,0.5,1,0,1.251953125,4
49,1,2,1,0.6484375,4
49,1,2,1,0.734375,4
14,0.5,2,0,0.96484375,4
0,0.5,1,0,0.857421875,4
28,0.5,2,1,0.587890625,4
28,0.5,2,1,0.4609375,4
35,1,2,1,0.462890625,4
14,1,2,1,0.39453125,4
42,0.5,2,1,0.736328125,4
56,1,2,1,0.630859375,4
0,1,1,0,0.638671875,4
35,0.5,2,1,0.6796875,4
42,1,2,1,0.876953125,4
0,0.5,1,0,0.736328125,4
56,1,2,1,0.556640625,4
42,1,2,1,0.470703125,4
0,1,1,0,0.76953125,4
0,1,1,0,0.798828125,4
0,0.5,1,0,0.677734375,4
42,1,2,1,0.70703125,4
21,0.5,2,1,1.0859375,4
49,0.5,2,1,0.822265625,4
49,1,2,1,0.837890625,4
35,1,2,1,1.15625,4
0,0.5,1,0,0.6796875,4
35,1,2,1,0.625,4
28,0.5,2,1,0.6171875,4
0,0.5,1,0,0.548828125,4
0,0.5,1,0,0.6796875,4
0,1,1,0,0.830078125,4
0,0.5,1,0,1.08203125,4
0,0.5,1,0,1.107421875,4
0,1,1,0,1.265625,4
28,1,2,1,1.046875,4
0,1,1,0,0.78125,4
35,1,2,1,0.595703125,4
0,1,1,0,0.744140625,4
0,1,1,0,0.693359375,4
35,0.5,2,1,0.82421875,4
49,1,2,1,0.869140625,4
49,0.5,2,1,0.4921875,4
0,1,1,1,0.59375,4
0,0.5,1,0,0.748046875,4
28,0.5,2,1,0.607421875,4
28,1,2,1,0.578125,4
14,1,2,1,1.25390625,4
42,0.5,2,1,0.62109375,4
0,0.5,1,0,0.609375,4
0,0.5,1,0,0.634765625,4
0,0.5,1,0,0.4765625,4
0,1,1,0,0.53125,4
42,0.5,2,1,0.826171875,4
14,0.5,2,0,0.6953125,4
0,0.5,1,0,1.107421875,4
0,0.5,1,0,0.76171875,4
7,1,2,0,0.517578125,4
0,1,1,0,0.759765625,4
49,0.5,2,1,0.578125,4
0,1,1,0,1.470703125,4
49,0.5,2,1,0.638671875,4
0,1,1,0,0.748046875,4
14,1,2,1,1.208984375,4
42,1,2,1,0.716796875,4
0,1,1,0,0.607421875,4
49,0.5,2,1,0.79296875,4
0,1,1,0,0.611328125,4
14,1,2,1,0.6640625,4
14,0.5,2,1,1.025390625,4
42,1,2,0,1.2109375,4
49,1,2,1,0.509765625,4
0,1,1,0,0.724609375,4
0,0.5,1,0,0.466796875,4
0,1,1,0,0.828125,4
49,0.5,2,1,0.529296875,4
0,0.5,1,0,1.17578125,4
0,0.5,1,0,0.80078125,4
7,1,2,0,0.6015625,4
0,0.5,1,0,0.6953125,4
7,0.5,2,0,0.607421875,4
14,0.5,2,0,0.578125,4
7,0.5,2,0,0.443359375,4
35,1,2,1,0.666015625,4
35,1,2,1,0.5390625,4
0,0.5,1,0,0.462890625,4
35,0.5,2,1,0.587890625,4
42,0.5,2,1,0.671875,4
35,1,2,1,0.783203125,4
0,0.5,1,0,0.677734375,4
21,0.5,2,1,0.8125,4
35,1,2,1,0.71875,4
35,1,2,1,0.41015625,4
49,0.5,2,1,0.59375,4
42,0.5,2,1,0.447265625,4
0,0.5,1,0,0.896484375,4
0,1,1,0,0.685546875,4
49,1,2,1,0.712890625,4
35,0.5,2,1,1.578125,4
0,0.5,1,0,0.669921875,4
35,0.5,2,1,0.650390625,4
28,1,2,1,0.6640625,4
0,1,1,1,0.587890625,4
0,1,1,0,0.544921875,4
0,1,1,0,0.599609375,4
35,0.5,2,1,0.7109375,4
0,1,1,0,0.736328125,4
0,0.5,1,0,0.65234375,4
28,0.5,2,1,1.697265625,4
49,0.5,2,1,0.80859375,4
35,0.5,2,1,0.689453125,4
0,0.5,1,0,0.55078125,4
7,1,2,0,0.642578125,4
0,0.5,1,0,0.537109375,4
0,0.5,1,0,0.5703125,4
0,1,1,0,0.51171875,4
7,1,2,1,1.4375,4
21,0.5,2,1,1.076171875,4
0,0.5,1,0,0.583984375,4
56,1,2,1,0.716796875,4
0,0.5,1,0,0.919921875,4
49,1,2,1,0.62890625,4
0,0.5,1,0,1.181640625,4
14,0.5,2,1,1.32421875,4
0,1,1,0,0.658203125,4
56,1,2,1,0.765625,4
0,0.5,1,0,0.56640625,4
21,1,2,1,0.611328125,4
0,0.5,1,0,0.650390625,4
21,0.5,2,1,0.8515625,4
28,0.5,2,1,0.716796875,4
0,1,1,0,0.576171875,4
56,1,2,1,0.81640625,4
0,0.5,1,0,0.712890625,4
0,1,1,0,0.83203125,4
0,0.5,1,0,0.58984375,4
0,1,1,0,0.51171875,4
0,0.5,1,0,0.38671875,4
21,1,2,1,1.111328125,4
21,0.5,2,0,0.80078125,4
14,0.5,2,0,0.818359375,4
0,0.5,1,0,0.720703125,4
7,1,2,0,0.6796875,4
0,1,1,0,0.654296875,4
0,1,1,0,0.515625,4
21,1,2,1,0.849609375,4
0,0.5,1,0,0.794921875,4
56,0.5,2,1,0.62109375,4
56,0.5,2,1,0.5859375,4
0,1,1,0,0.62890625,4
0,0.5,1,0,0.763671875,4
0,0.5,1,0,0.48828125,4
0,0.5,1,0,0.470703125,4
0,1,1,0,0.62109375,4
0,0.5,1,0,0.58984375,4
49,0.5,2,1,0.708984375,4
0,0.5,1,0,0.6875,4
0,1,1,0,0.63671875,4
0,1,1,0,0.603515625,4
42,0.5,2,1,0.810546875,4
0,0.5,1,0,0.75,4
56,1,2,1,0.76953125,4
0,1,1,0,0.771484375,4
0,0.5,1,0,0.673828125,4
42,1,2,1,0.71484375,4
14,0.5,2,1,1.712890625,4
21,1,2,1,0.87109375,4
0,0.5,1,0,0.5703125,4
0,0.5,1,0,0.779296875,4
0,0.5,1,0,0.876953125,4
0,1,1,0,0.76171875,4
49,0.5,2,1,0.978515625,4
14,1,2,1,1.08984375,4
0,1,1,0,0.56640625,4
7,1,2,0,0.716796875,4
21,0.5,2,1,0.841796875,4
28,1,2,1,0.72265625,4
0,1,1,0,1.134765625,4
0,1,1,0,1.0625,4
21,1,2,1,0.6953125,4
0,1,1,0,0.873046875,4
0,1,1,0,1.767578125,4
0,0.5,1,0,0.59765625,4
0,1,1,0,0.52734375,4
0,0.5,1,0,0.515625,4
0,1,1,0,0.615234375,4
7,0.5,2,0,0.48046875,4
0,0.5,1,0,0.30078125,4
0,1,1,0,0.740234375,4
0,1,1,0,0.357421875,4
49,1,2,1,0.5390625,4
14,0.5,2,0,0.6484375,4
35,0.5,2,1,0.654296875,4
28,1,2,1,0.54296875,4
0,1,1,0,0.708984375,4
0,1,1,1,0.421875,4
0,1,1,0,1.13671875,4
42,1,2,1,0.859375,4
0,0.5,1,0,0.654296875,4
0,0.5,1,0,1.55859375,4
0,1,1,0,0.62890625,4
56,0.5,2,1,0.884765625,4
0,1,1,0,0.462890625,4
49,1,2,1,0.6640625,4
21,1,2,1,0.544921875,4
0,1,1,0,0.662109375,4
56,1,2,1,0.615234375,4
35,0.5,2,1,0.564453125,4
7,0.5,2,0,0.63671875,4
0,0.5,1,0,0.740234375,4
0,1,1,0,0.5859375,4
0,0.5,1,0,0.494140625,4
49,1,2,1,0.72265625,4
0,1,1,0,0.669921875,4
0,1,1,0,0.646484375,4
14,1,2,0,0.46875,4
56,0.5,2,1,0.580078125,4
0,0.5,1,0,0.759765625,4
0,1,1,0,0.580078125,4
28,1,2,1,0.984375,4
35,0.5,2,1,0.990234375,4
0,1,1,0,0.927734375,4
14,0.5,2,0,0.603515625,4
21,0.5,2,1,0.80078125,4
0,0.5,1,0,0.484375,4
0,0.5,1,0,0.4140625,4
42,1,2,1,0.78125,4
7,1,2,0,0.556640625,4
0,0.5,1,0,0.568359375,4
28,1,2,1,1.1171875,4
0,1,1,0,0.9296875,4
7,0.5,2,0,0.74609375,4
35,1,2,1,0.8828125,4
7,0.5,2,0,0.56640625,4
0,1,1,0,1.419921875,4
56,1,2,1,0.705078125,4
0,0.5,1,0,0.55078125,4
7,1,2,0,1.77734375,4
14,0.5,2,0,0.623046875,4
21,1,2,1,0.5703125,4
0,1,1,0,0.46875,4
0,1,1,0,0.576171875,4
0,0.5,1,0,0.716796875,4
7,0.5,2,0,0.5078125,4
42,0.5,2,1,0.546875,4
0,1,1,0,0.796875,4
14,1,2,1,1.064453125,4
35,1,2,1,0.521484375,4
0,0.5,1,0,0.6015625,4
56,1,2,1,0.486328125,4
0,0.5,1,0,0.435546875,4
28,0.5,2,1,0.623046875,4
56,0.5,2,1,0.845703125,4
0,0.5,1,0,0.564453125,4
21,0.5,2,1,0.75,4
0,1,1,0,0.63671875,4
56,0.5,2,1,0.7265625,4
0,0.5,1,0,0.828125,4
0,0.5,1,0,0.642578125,4
56,0.5,2,1,0.669921875,4
0,0.5,1,0,0.8046875,4
35,1,2,1,0.638671875,4
14,1,2,1,0.76953125,4
28,0.5,2,1,0.61328125,4
7,0.5,2,0,0.572265625,4
28,1,2,1,0.521484375,4
7,0.5,2,0,0.76171875,4
0,0.5,1,0,1.05078125,4
42,0.5,2,1,0.4921875,4
0,0.5,1,0,2.388671875,4
0,1,1,0,0.697265625,4
49,0.5,2,1,0.478515625,4
21,1,2,1,0.576171875,4
7,1,2,0,0.697265625,4
0,1,1,0,0.517578125,4
0,0.5,1,0,0.54296875,4
0,1,1,0,0.810546875,4
21,0.5,2,1,0.470703125,4
0,0.5,1,0,0.462890625,4
0,0.5,1,0,0.509765625,4
28,1,2,1,0.5625,4
0,1,1,0,0.59375,4
0,1,1,0,0.8984375,4
0,1,1,0,1.005859375,4
0,0.5,1,0,0.54296875,4
0,0.5,1,0,0.39453125,4
0,0.5,1,0,0.912109375,4
0,1,1,0,0.5859375,4
0,0.5,1,0,0.359375,4
0,0.5,1,0,0.63671875,4
0,0.5,1,0,0.427734375,4
0,1,1,0,0.525390625,4
0,1,1,0,0.353515625,4
0,1,1,0,0.318359375,4
21,0.5,2,0,0.294921875,4
0,1,1,0,0.29296875,4
0,0.5,1,0,0.724609375,4
56,0.5,2,1,0.67578125,4
0,0.5,1,0,0.857421875,4
56,0.5,2,1,0.546875,4
42,1,2,1,0.61328125,4
7,0.5,2,0,0.587890625,4
0,1,1,0,0.580078125,4
0,0.5,1,0,0.775390625,4
14,1,2,0,0.9296875,4
56,0.5,2,1,0.58984375,4
7,1,2,0,0.486328125,4
21,1,2,1,0.71875,4
0,0.5,1,0,0.490234375,4
0,1,1,0,0.486328125,4
0,1,1,0,0.53515625,4
0,0.5,1,0,0.96484375,4
0,0.5,1,0,1.310546875,4
0,0.5,1,0,0.4375,4
28,1,2,1,0.666015625,4
0,1,1,0,0.73046875,4
0,1,1,0,1.224609375,4
14,0.5,2,1,0.837890625,4
21,0.5,2,1,0.931640625,4
0,0.5,1,0,0.572265625,4
0,0.5,1,0,0.68359375,4
0,0.5,1,0,0.654296875,4
42,1,2,1,0.537109375,4
0,1,1,0,0.3671875,4
0,1,1,0,0.365234375,4
0,1,1,0,0.4921875,4
28,0.5,2,0,0.33203125,4
7,0.5,2,0,0.38671875,4
0,1,1,0,0.69921875,5
56,1,2,1,0.515625,5
42,1,2,1,0.578125,5
7,0.5,2,0,0.63671875,5
0,1,1,0,0.73828125,5
0,0.5,1,0,0.6328125,5
0,1,1,0,0.701171875,5
0,0.5,1,0,0.640625,5
0,1,1,0,0.69921875,5
14,1,2,0,1.1484375,5
0,0.5,1,0,0.5390625,5
0,1,1,0,0.66796875,5
49,0.5,2,1,0.603515625,5
14,1,2,0,0.732421875,5
0,1,1,0,0.578125,5
56,1,2,1,0.486328125,5
0,1,1,0,0.58203125,5
0,0.5,1,0,0.580078125,5
35,0.5,2,1,0.564453125,5
28,1,2,1,0.6484375,5
28,0.5,2,1,0.6875,5
42,0.5,2,1,0.6171875,5
0,0.5,1,0,0.662109375,5
49,1,2,1,0.583984375,5
14,1,2,0,0.87890625,5
56,1,2,1,0.505859375,5
21,1,2,0,0.6796875,5
7,1,2,1,2.28515625,5
0,1,1,0,1.029296875,5
0,0.5,1,0,0.671875,5
28,0.5,2,1,0.658203125,5
56,0.5,2,1,0.595703125,5
21,1,2,1,0.724609375,5
7,1,2,0,0.6328125,5
0,0.5,1,0,0.7578125,5
49,1,2,1,0.568359375,5
49,1,2,1,0.552734375,5
14,0.5,2,0,0.884765625,5
28,0.5,2,1,0.5625,5
28,0.5,2,0,0.888671875,5
35,1,2,1,0.619140625,5
28,0.5,2,1,0.708984375,5
14,1,2,0,0.62890625,5
42,0.5,2,1,0.578125,5
56,1,2,1,0.62109375,5
0,1,1,0,0.6171875,5
14,0.5,2,0,0.71484375,5
21,1,2,1,1.255859375,5
35,0.5,2,1,0.634765625,5
42,1,2,1,0.587890625,5
0,0.5,1,0,0.69140625,5
56,1,2,1,0.56640625,5
0,1,1,0,0.517578125,5
0,1,1,0,0.533203125,5
0,1,1,0,0.560546875,5
0,0.5,1,0,0.4921875,5
42,1,2,1,0.625,5
21,0.5,2,0,0.77734375,5
49,0.5,2,1,0.8203125,5
49,1,2,1,0.958984375,5
35,1,2,1,0.984375,5
0,0.5,1,0,1.0390625,5
35,1,2,0,1.166015625,5
0,0.5,1,0,0.57421875,5
35,0.5,2,1,0.740234375,5
0,1,1,0,0.650390625,5
0,0.5,1,0,0.525390625,5
0,0.5,1,0,0.71875,5
0,1,1,0,0.615234375,5
28,1,2,1,0.572265625,5
0,1,1,0,0.486328125,5
35,1,2,1,0.984375,5
0,1,1,0,0.51953125,5
0,1,1,0,0.59375,5
35,0.5,2,0,0.775390625,5
49,1,2,1,0.8828125,5
49,0.5,2,1,0.80859375,5
0,1,1,0,0.59375,5
0,0.5,1,0,0.412109375,5
28,0.5,2,0,0.462890625,5
28,1,2,1,0.591796875,5
14,1,2,0,0.623046875,5
42,0.5,2,1,0.591796875,5
0,0.5,1,0,0.474609375,5
0,0.5,1,0,0.47265625,5
0,0.5,1,0,0.521484375,5
0,1,1,0,0.650390625,5
42,0.5,2,1,0.646484375,5
14,0.5,2,0,0.77734375,5
0,0.5,1,0,0.546875,5
0,0.5,1,0,0.580078125,5
7,1,2,0,0.591796875,5
0,1,1,0,0.4453125,5
49,0.5,2,1,0.50390625,5
0,1,1,0,0.537109375,5
49,0.5,2,1,0.48828125,5
0,1,1,0,0.533203125,5
14,1,2,0,0.4296875,5
42,1,2,0,0.47265625,5
0,1,1,0,0.662109375,5
49,0.5,2,1,0.55859375,5
0,1,1,0,0.7890625,5
14,1,2,0,0.533203125,5
14,0.5,2,0,0.6640625,5
42,1,2,1,0.63671875,5
49,1,2,1,0.859375,5
0,1,1,0,0.62890625,5
0,0.5,1,0,0.5546875,5
56,0.5,2,1,0.591796875,5
49,1,2,1,0.62890625,5
0,1,1,0,0.712890625,5
49,0.5,2,1,0.619140625,5
0,0.5,1,0,0.9765625,5
0,0.5,1,0,0.6640625,5
7,1,2,0,0.853515625,5
0,0.5,1,0,0.681640625,5
7,0.5,2,0,0.5625,5
14,0.5,2,0,1.138671875,5
7,0.5,2,0,0.767578125,5
35,1,2,1,0.525390625,5
35,1,2,0,0.689453125,5
0,0.5,1,0,0.6796875,5
35,0.5,2,1,0.693359375,5
42,0.5,2,1,0.751953125,5
35,1,2,1,0.763671875,5
0,0.5,1,0,0.79296875,5
35,1,2,1,0.71875,5
35,1,2,1,0.61328125,5
49,0.5,2,1,0.583984375,5
42,0.5,2,1,0.576171875,5
0,0.5,1,0,0.56640625,5
0,1,1,0,0.5546875,5
49,1,2,1,0.59375,5
0,1,1,0,0.501953125,5
0,0.5,1,0,0.5546875,5
35,0.5,2,1,0.708984375,5
0,0.5,1,0,0.544921875,5
42,0.5,2,1,0.541015625,5
35,0.5,2,1,0.615234375,5
28,1,2,1,0.55859375,5
0,1,1,0,0.552734375,5
0,1,1,0,0.74609375,5
0,1,1,0,0.517578125,5
35,0.5,2,1,0.51171875,5
0,1,1,0,0.466796875,5
0,0.5,1,0,0.533203125,5
28,0.5,2,1,0.7734375,5
49,0.5,2,1,0.599609375,5
35,0.5,2,1,0.529296875,5
0,0.5,1,0,0.75,5
7,1,2,0,0.501953125,5
0,0.5,1,0,0.52734375,5
0,0.5,1,0,0.591796875,5
0,1,1,1,0.60546875,5
21,0.5,2,1,0.8125,5
0,0.5,1,0,0.59765625,5
56,1,2,1,0.560546875,5
0,0.5,1,0,0.58984375,5
49,1,2,1,0.58203125,5
0,0.5,1,0,0.486328125,5
14,0.5,2,0,0.634765625,5
0,1,1,0,0.625,5
56,1,2,1,0.595703125,5
0,0.5,1,0,0.595703125,5
21,1,2,0,0.99609375,5
0,0.5,1,0,0.484375,5
21,0.5,2,0,0.62109375,5
28,0.5,2,1,0.541015625,5
0,1,1,0,0.51171875,5
56,1,2,1,0.65625,5
0,0.5,1,0,0.576171875,5
0,1,1,0,0.451171875,5
0,0.5,1,0,0.455078125,5
0,1,1,0,0.4375,5
0,0.5,1,0,0.416015625,5
21,1,2,0,0.51953125,5
21,0.5,2,0,0.556640625,5
14,0.5,2,0,0.642578125,5
0,0.5,1,0,0.53515625,5
7,1,2,0,0.666015625,5
0,1,1,0,0.783203125,5
21,1,2,1,0.41015625,5
0,0.5,1,0,0.625,5
