6,12.8,180,180,0.5175,3
3,12.8,180,180,0.74085,3
3,6.4,180,180,0.56433,3
6,51.2,180,180,0.51755,3
6,6.4,0,180,0.52927,3
2,6.4,0,180,0.72914,3
2,6.4,0,0,0.70564,3
6,12.8,180,180,0.55286,3
6,25.6,0,0,0.52937,3
6,25.6,0,0,0.55268,3
6,51.2,0,0,0.51758,3
6,51.2,0,0,0.51753,3
3,3.2,180,0,0.78781,3
3,12.8,180,180,0.61155,3
6,25.6,180,180,0.5176,3
6,51.2,0,0,0.52928,3
3,6.4,0,0,0.51739,3
2,6.4,0,0,0.55271,3
3,25.6,180,180,0.55274,3
6,25.6,180,180,0.51745,3
6,51.2,180,180,0.51753,3
6,51.2,180,180,0.54097,3
4,3.2,180,180,0.61151,3
4,12.8,180,180,0.62324,3
3,6.4,180,180,0.58796,3
6,25.6,180,180,0.52922,3
3,12.8,0,0,0.56456,3
6,25.6,0,0,0.51742,3
6,25.6,0,0,0.54095,3
2,6.4,0,0,0.75265,3
3,3.2,180,0,0.64674,3
2,3.2,180,0,0.79963,3
2,6.4,180,180,0.70554,3
2,3.2,0,0,0.70553,3
2,12.8,180,0,0.69384,3
6,25.6,0,0,0.52929,3
6,25.6,180,180,0.59967,3
2,6.4,180,0,0.67039,3
6,51.2,180,180,0.51749,3
4,12.8,180,180,0.5409,3
6,25.6,180,180,0.51735,3
6,25.6,0,0,0.62324,3
6,51.2,0,0,0.51764,3
6,25.6,0,0,0.54099,3
6,51.2,0,0,0.51751,3
6,25.6,0,0,0.59979,3
2,3.2,0,180,0.69386,3
2,6.4,0,0,0.51736,3
4,12.8,180,180,0.5527,3
2,3.2,0,0,0.70588,3
3,12.8,180,180,0.52938,3
4,12.8,0,0,0.5175,3
2,3.2,0,180,0.78796,3
3,12.8,0,0,0.55276,3
2,3.2,180,180,0.5762,3
3,3.2,0,180,0.56446,3
2,12.8,0,0,0.52925,3
6,51.2,0,0,0.51745,3
3,3.2,0,0,0.75264,3
2,3.2,0,180,0.65839,3
3,12.8,0,0,0.5882,3
3,3.2,0,0,0.51757,3
2,12.8,0,180,0.82303,3
6,25.6,0,0,0.51745,3
2,3.2,180,0,0.56455,3
6,25.6,180,180,0.51742,3
2,6.4,180,180,0.79953,3
6,25.6,0,0,0.55258,3
4,12.8,0,0,0.61144,3
2,12.8,0,0,0.68201,3
6,25.6,0,0,0.51742,3
4,12.8,180,180,0.59973,3
3,3.2,180,180,0.6702,3
3,3.2,180,180,0.64671,3
6,51.2,180,180,0.52954,3
2,3.2,0,180,0.78779,3
4,6.4,180,180,0.67027,3
4,12.8,180,180,0.58792,3
4,12.8,180,180,0.56471,3
6,51.2,180,180,0.52933,3
3,6.4,0,0,0.75261,3
6,51.2,0,0,0.51749,3
2,3.2,0,0,0.69383,3
4,12.8,0,0,0.58822,3
3,3.2,180,0,0.75266,3
2,3.2,0,180,0.65841,3
2,6.4,180,180,0.682,3
2,3.2,0,0,0.52951,3
6,51.2,180,180,0.52944,3
4,6.4,0,0,0.62332,3
2,3.2,180,180,0.76436,3
3,12.8,180,180,0.61148,3
3,6.4,0,0,0.55264,3
6,51.2,180,180,0.54095,3
6,51.2,0,0,0.51846,3
2,6.4,180,0,0.71733,3
1,3.2,0,0,0.72908,3
6,51.2,180,180,0.52933,3
6,25.6,180,180,0.50686,3
3,3.2,180,0,0.64668,3
2,6.4,180,0,0.51752,3
6,25.6,0,0,0.68213,3
6,25.6,0,0,0.56452,3
6,25.6,180,180,0.51764,3
6,25.6,0,0,0.51759,3
3,12.8,0,0,0.67036,3
4,6.4,0,0,0.682,3
2,12.8,180,180,0.72912,3
6,25.6,0,0,0.70567,3
2,6.4,180,0,0.83499,3
2,3.2,0,180,0.81149,3
6,25.6,0,0,0.54095,3
6,25.6,180,180,0.51736,3
3,6.4,180,180,0.54113,3
6,51.2,180,180,0.5173,3
3,6.4,180,180,0.75277,3
6,51.2,0,0,0.57618,3
6,25.6,0,0,0.52928,3
6,25.6,0,0,0.64672,3
6,51.2,0,0,0.51742,3
3,12.8,0,0,0.51763,3
6,51.2,0,0,0.52948,3
2,12.8,180,180,0.63496,3
3,12.8,0,0,0.56438,3
5,25.6,180,180,0.51759,3
6,51.2,180,180,0.5763,3
3,3.2,0,180,0.7056,3
6,25.6,0,0,0.51736,3
3,6.4,0,180,0.55265,3
6,51.2,0,0,0.54122,3
2,6.4,180,180,0.63485,3
3,12.8,180,180,0.65848,3
3,3.2,180,180,0.64671,3
3,3.2,0,0,0.70555,3
2,6.4,0,0,2.9636,4
5,6.4,180,180,1.4701,4
6,51.2,0,0,1.1056,4
6,6.4,0,0,1.1173,4
6,3.2,180,0,1.0702,4
6,25.6,180,180,1.1174,4
6,6.4,180,180,0.96451,4
6,12.8,180,180,0.97623,4
5,3.2,0,180,1.0114,4
6,12.8,180,180,1.1172,4
6,51.2,180,180,1.0466,4
6,25.6,0,0,1.0232,4
6,3.2,0,180,0.99957,4
6,51.2,180,180,1.0702,4
6,12.8,180,180,0.85861,4
3,6.4,180,180,1.1406,4
2,3.2,180,180,1.0468,4
3,3.2,0,180,1.1643,4
4,12.8,0,0,0.85866,4
2,6.4,180,0,5.527,4
6,51.2,180,180,0.90566,4
2,6.4,180,180,0.99965,4
6,25.6,0,0,0.92924,4
2,6.4,0,180,0.97619,4
6,12.8,0,0,1.0232,4
6,25.6,0,0,0.87031,4
2,12.8,180,180,1.0822,4
6,51.2,0,0,0.83492,4
3,6.4,180,0,1.1528,4
6,51.2,0,0,1.1056,4
6,25.6,180,180,0.85868,4
3,3.2,180,180,1.4817,4
4,3.2,180,180,1.0469,4
6,51.2,0,0,0.94077,4
1,3.2,0,180,2.0346,4
5,6.4,0,0,0.88207,4
3,3.2,0,0,1.1645,4
4,12.8,180,180,1.035,4
5,12.8,0,0,1.0936,4
6,51.2,180,180,1.0349,4
4,12.8,180,180,0.94074,4
6,12.8,180,180,0.99979,4
1,3.2,180,0,1.811,4
6,51.2,180,180,0.96451,4
6,25.6,180,180,0.91738,4
4,3.2,0,0,0.941,4
5,12.8,0,0,1.176,4
4,12.8,180,180,0.91732,4
6,51.2,0,0,0.87043,4
5,6.4,0,180,0.94099,4
2,3.2,180,0,1.2231,4
6,25.6,180,180,0.88201,4
6,12.8,0,0,1.0937,4
5,3.2,180,0,1.0115,4
3,6.4,180,0,1.1291,4
5,25.6,0,0,0.99971,4
6,25.6,0,0,0.90547,4
6,25.6,180,180,0.76463,4
5,6.4,180,180,0.85846,4
5,6.4,0,0,0.8938,4
2,6.4,0,0,1.0351,4
1,12.8,0,180,1.3407,4
1,3.2,0,0,0.97608,4
5,51.2,0,0,0.87025,4
2,6.4,180,0,1.2348,4
4,6.4,180,180,1.0702,4
6,25.6,0,0,0.94089,4
2,3.2,0,180,0.95274,4
6,51.2,180,180,0.82345,4
6,12.8,180,180,0.87042,4
2,6.4,0,0,0.99971,4
5,12.8,0,0,1.1291,4
5,6.4,0,0,0.97627,4
4,6.4,180,180,0.88212,4
6,12.8,180,180,0.94103,4
3,25.6,0,0,0.87043,4
5,25.6,0,0,0.92904,4
6,25.6,0,0,0.76453,4
6,12.8,0,0,0.84692,4
6,25.6,180,180,0.78794,4
6,25.6,0,0,0.70573,4
6,51.2,180,180,0.62357,4
6,25.6,0,0,0.96453,4
6,51.2,180,180,0.92896,4
4,3.2,180,180,0.99955,4
6,25.6,0,0,0.75263,4
3,6.4,180,180,0.82336,4
3,12.8,0,0,0.8348,4
6,51.2,180,180,0.65878,4
6,51.2,0,0,0.87046,4
6,51.2,180,180,0.63524,4
1,3.2,180,180,1.3405,4
3,25.6,180,180,0.91747,4
1,12.8,180,180,1.1408,4
1,3.2,0,180,0.96464,4
2,12.8,0,0,0.77639,4
6,25.6,180,180,0.95255,4
4,51.2,0,0,1.3056,4
6,51.2,180,180,0.97625,4
3,6.4,180,180,1.2937,4
6,51.2,0,0,0.8706,4
6,25.6,0,0,0.83504,4
1,3.2,180,180,0.87047,4
2,25.6,180,180,0.85845,4
6,51.2,180,180,0.77629,4
5,25.6,180,180,0.77634,4
1,6.4,0,180,1.0114,4
1,3.2,0,180,0.92924,4
6,51.2,180,180,0.70575,4
6,12.8,180,180,0.87041,4
6,51.2,180,180,0.75278,4
6,12.8,180,180,0.85849,4
5,51.2,180,180,0.84673,4
2,12.8,0,0,0.82331,4
4,12.8,180,180,0.83521,4
5,25.6,180,180,0.76444,4
2,12.8,0,0,0.85842,4
1,6.4,0,0,1.035,4
5,12.8,180,180,0.83501,4
1,3.2,0,0,0.98795,4
5,25.6,180,180,0.74114,4
5,6.4,0,180,1.0115,4
1,12.8,180,0,1.1761,4
1,12.8,0,0,0.96443,4
6,51.2,180,180,0.87035,4
5,6.4,0,180,0.8234,4
2,6.4,180,180,0.88198,4
1,3.2,180,180,0.87042,4
6,51.2,0,0,0.84675,4
6,25.6,0,0,0.8351,4
5,25.6,180,180,0.83512,4
6,25.6,180,180,0.8939,4
5,25.6,0,0,0.82335,4
1,3.2,0,0,1.0349,4
3,25.6,0,0,0.88211,4
6,25.6,0,0,0.84693,4
5,6.4,0,0,0.88202,4
2,3.2,180,0,0.94095,4
1,3.2,0,0,1.035,4
6,25.6,180,180,0.7763,4
6,51.2,0,0,1.1289,4
6,3.2,0,180,0.78812,4
1,3.2,0,0,0.78812,4
6,51.2,0,0,0.69398,4
1,3.2,0,180,0.89387,4
6,51.2,0,0,0.71756,4
1,6.4,180,180,0.94087,4
3,6.4,0,0,1.0466,4
3,3.2,180,180,0.79986,4
1,3.2,0,0,0.85871,4
1,6.4,180,0,0.99978,4
1,25.6,180,180,0.83512,4
3,12.8,180,180,0.67063,4
6,51.2,0,0,0.63527,4
6,6.4,180,180,0.79973,4
1,6.4,180,180,0.85867,4
2,25.6,180,180,0.83501,4
2,6.4,180,180,0.94104,4
6,25.6,180,180,1.2347,4
1,12.8,0,0,0.98806,4
4,3.2,180,180,0.91735,4
1,3.2,0,180,0.87045,4
1,6.4,0,0,0.88209,4
6,25.6,180,180,1.082,4
6,51.2,180,180,0.69404,4
2,6.4,0,180,0.62348,4
1,6.4,180,180,0.82342,4
1,12.8,180,180,0.91723,4
6,51.2,0,0,0.647,4
6,12.8,0,0,0.87049,4
6,51.2,0,0,0.87046,4
1,25.6,180,180,0.7999,4
6,51.2,0,0,0.89374,4
6,12.8,0,0,0.78808,4
6,51.2,180,180,0.5175,4
2,12.8,0,0,0.89378,4
6,25.6,0,0,0.81149,4
6,12.8,180,180,0.61153,4
4,6.4,0,0,0.81155,4
2,3.2,180,180,0.8587,4
1,3.2,180,0,0.78811,4
2,3.2,180,180,0.79967,4
5,25.6,180,180,0.78803,4
5,3.2,180,180,0.70579,4
1,3.2,180,180,1.0586,4
3,3.2,0,0,0.82329,4
6,51.2,180,180,0.58814,4
6,51.2,180,180,0.52937,4
6,51.2,0,0,0.81161,4
6,51.2,0,0,0.84689,4
6,12.8,0,0,0.70576,4
6,12.8,0,0,0.77626,4
6,12.8,0,0,0.70577,4
6,25.6,0,0,0.90559,4
6,12.8,0,0,0.75285,4
6,51.2,0,0,0.52937,4
1,3.2,180,180,0.96428,4
3,3.2,0,0,0.8234,4
1,6.4,0,180,0.87029,4
4,6.4,0,0,0.78813,4
3,3.2,180,180,0.88417,5
4,3.2,180,0,0.61161,5
3,3.2,180,180,0.83492,5
2,25.6,180,180,0.65853,5
3,12.8,0,0,0.68225,5
3,6.4,0,0,0.7764,5
3,6.4,0,0,0.94079,5
3,12.8,0,180,0.8937,5
3,12.8,0,0,0.62333,5
2,3.2,180,0,0.83501,5
2,6.4,0,0,0.77627,5
2,3.2,0,0,0.91731,5
2,6.4,180,180,0.82317,5
4,25.6,0,0,0.7055,5
6,25.6,180,180,0.51749,5
3,6.4,0,0,0.65857,5
2,3.2,180,0,0.77637,5
2,6.4,0,180,0.71747,5
6,51.2,180,180,0.76441,5
3,3.2,180,180,0.84683,5
3,3.2,0,180,0.78815,5
3,25.6,180,180,0.84667,5
6,25.6,0,0,0.63523,5
6,25.6,0,0,0.74094,5
